"","uni_id","iteration","timepoint","m","counts","avg_workload","avg_OGL","per_site_mutation_rate","time_to_fill","growth_rate"
"28",1,34,3002,28,31,389.225806451613,101,0.00894282976684765,145,0.0236826703757596
"29",1,17,3002,30,32,407.53125,101,0.00928217821782178,153,0.0226518686457498
"30",1,31,3002,33,32,408.53125,101,0.010210396039604,135,0.0256721177985165
"31",1,38,3002,38,32,445.0625,101,0.0117574257425743,148,0.0234171344783765
"32",1,1,3002,36,31,561.322580645161,101,0.011497923985947,148,0.0232026162465213
"33",1,52,3002,38,33,460.151515151515,101,0.0114011401140114,147,0.0237857657242618
"34",1,81,3002,41,31,527,101,0.0130948578728841,164,0.0209389463688119
"35",1,19,3002,37,32,430.8125,101,0.0114480198019802,137,0.0252973423562024
"36",1,64,3002,27,32,508.15625,101,0.0083539603960396,143,0.0242359154041939
"37",1,51,3002,30,32,406.53125,101,0.00928217821782178,142,0.0244065908647868
"38",1,77,3002,43,31,437.870967741935,101,0.0137336314276589,137,0.0250656000327383
"39",1,61,3002,33,31,484.096774193548,101,0.0105397636537847,146,0.0235204603046928
"40",1,91,3002,32,32,409.78125,101,0.0099009900990099,136,0.0254833522264686
"41",1,93,3002,28,31,465.290322580645,101,0.00894282976684765,146,0.0235204603046928
"42",1,37,3002,29,31,424.354838709677,101,0.00926221654423507,137,0.0250656000327383
"43",1,26,3002,30,33,429.727272727273,101,0.009000900090009,142,0.0246232926863837
"44",1,83,3002,39,31,537.548387096774,101,0.0124560843181092,136,0.025249905915332
"45",1,82,3002,25,31,389.193548387097,101,0.0079846694346854,133,0.0258194526653019
"46",1,21,3002,33,31,363.548387096774,101,0.0105397636537847,141,0.0243545191807457
"47",1,74,3002,38,32,539.375,101,0.0117574257425743,139,0.0249333518187031
"48",1,59,3002,34,31,453.741935483871,101,0.0108591504311721,129,0.0266200558487221
"49",1,48,3002,28,31,382.806451612903,101,0.00894282976684765,142,0.0241830084822898
"50",1,76,3002,38,32,367.09375,101,0.0117574257425743,129,0.0268661697891452
"51",1,79,3002,24,33,388.727272727273,101,0.0072007200720072,149,0.0234664937011173
"52",1,96,3002,22,31,468.451612903226,101,0.00702650910252316,138,0.0248839652498924
"53",1,75,3002,22,31,362.58064516129,101,0.00702650910252316,141,0.0243545191807457
"54",1,40,3002,31,31,444.935483870968,101,0.0099009900990099,147,0.0233604571733683
"55",1,70,3002,33,31,421.774193548387,101,0.0105397636537847,150,0.022893248029901
"56",1,20,3002,31,33,496.030303030303,101,0.0093009300930093,136,0.0257096144225476
"57",1,11,3002,33,31,394.548387096774,101,0.0105397636537847,145,0.0236826703757596
"58",1,60,3002,35,31,458.548387096774,101,0.0111785372085596,165,0.0208120436635463
"59",1,98,3002,37,31,466.483870967742,101,0.0118173107633344,139,0.0247049439171593
"60",1,66,3002,36,31,468.354838709677,101,0.011497923985947,149,0.0230468939898332
"61",1,2,3002,27,31,431.258064516129,101,0.00862344298946024,145,0.0236826703757596
"62",1,86,3002,29,31,451.838709677419,101,0.00926221654423507,132,0.0260150545794329
"63",1,95,3002,25,31,372.193548387097,101,0.0079846694346854,133,0.0258194526653019
"64",1,73,3002,24,31,446.032258064516,101,0.00766528265729799,152,0.0225920210821391
"65",1,87,3002,26,31,399.290322580645,101,0.00830405621207282,173,0.0198496370201454
"66",1,36,3002,31,31,407.935483870968,101,0.0099009900990099,143,0.0240138965348612
"67",1,84,3002,28,31,400.322580645161,101,0.00894282976684765,147,0.0233604571733683
"68",1,6,3002,31,32,385.75,101,0.00959158415841584,143,0.0242359154041939
"69",1,15,3002,36,31,399.548387096774,101,0.011497923985947,160,0.0214624200280322
"70",1,0,3002,35,31,461.903225806452,101,0.0111785372085596,147,0.0233604571733683
"71",1,90,3002,29,31,410.41935483871,101,0.00926221654423507,141,0.0243545191807457
"72",1,46,3002,23,31,452.193548387097,101,0.00734589587991057,151,0.0227416371157957
"73",1,10,3002,39,33,448.424242424242,101,0.0117011701170117,135,0.0259000560108628
"74",1,49,3002,23,31,512.612903225806,101,0.00734589587991057,140,0.0245284800320368
"75",1,14,3002,31,32,390.875,101,0.00959158415841584,139,0.0249333518187031
"76",1,43,3002,38,33,482.757575757576,101,0.0114011401140114,144,0.0242813025101839
"77",1,7,3002,26,31,414.741935483871,101,0.00830405621207282,140,0.0245284800320368
"78",1,39,3002,24,31,426.645161290323,101,0.00766528265729799,146,0.0235204603046928
"79",1,3,3002,30,32,445.5625,101,0.00928217821782178,149,0.0232599725020116
"80",1,13,3002,29,32,449.6875,101,0.00897277227722772,134,0.0258637007671621
"81",1,28,3002,29,32,438.34375,101,0.00897277227722772,141,0.0245796872538988
"82",1,47,3002,37,33,374.090909090909,101,0.0111011101110111,136,0.0257096144225476
"83",1,30,3002,34,31,430.258064516129,101,0.0108591504311721,146,0.0235204603046928
"84",1,27,3002,29,32,428.03125,101,0.00897277227722772,132,0.0262555750212101
"85",1,35,3002,27,32,414.9375,101,0.0083539603960396,135,0.0256721177985165
"86",1,4,3002,35,32,444.03125,101,0.0108292079207921,139,0.0249333518187031
"87",1,41,3002,29,31,445.483870967742,101,0.00926221654423507,129,0.0266200558487221
"88",1,5,3002,33,31,433.483870967742,101,0.0105397636537847,136,0.025249905915332
"89",1,67,3002,27,31,410,101,0.00862344298946024,141,0.0243545191807457
"90",1,58,3002,23,31,441.58064516129,101,0.00734589587991057,130,0.0264152861883473
"91",1,80,3002,25,32,424.78125,101,0.00773514851485149,129,0.0268661697891452
"92",1,54,3002,26,31,397.935483870968,101,0.00830405621207282,148,0.0232026162465213
"93",1,25,3002,31,31,505.193548387097,101,0.0099009900990099,141,0.0243545191807457
"94",1,32,3002,27,31,422.322580645161,101,0.00862344298946024,157,0.0218725299648735
"95",1,50,3002,29,31,477.58064516129,101,0.00926221654423507,131,0.0262136427823294
"96",1,63,3002,25,32,481.375,101,0.00773514851485149,133,0.0260581646827047
"97",1,92,3002,32,31,460,101,0.0102203768763973,138,0.0248839652498924
"98",1,85,3002,19,31,431.451612903226,101,0.00606834877036091,131,0.0262136427823294
"99",1,18,3002,35,32,525.65625,101,0.0108292079207921,150,0.0231049060186648
"100",1,56,3002,36,31,434.58064516129,101,0.011497923985947,132,0.0260150545794329
"101",2,57,3017,30,31,364.548387096774,101,0.00958160332162248,159,0.0215974038017934
"102",2,44,3017,26,31,382.064516129032,101,0.00830405621207282,145,0.0236826703757596
"103",2,65,3017,36,32,381.0625,101,0.0111386138613861,165,0.021004460016968
"104",2,9,3017,44,31,368.741935483871,101,0.0140530182050463,210,0.0163523200213578
"105",2,69,3017,33,32,387.78125,101,0.010210396039604,187,0.0185333470737953
"106",2,89,3017,39,31,399.709677419355,101,0.0124560843181092,167,0.0205627976316476
"107",2,33,3017,30,31,360.774193548387,101,0.00958160332162248,159,0.0215974038017934
"108",2,45,3017,36,31,387.806451612903,101,0.011497923985947,174,0.0197355586464664
